topic_id,topic_name,subfield_name,field_name,domain_name
https://openalex.org/T10145,Consumer Behavior in Brand Consumption and Identification,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/T12852,Chemical Thermodynamics and Molecular Structure,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T11155,Toxoplasma gondii Research Studies,Parasitology,Immunology and Microbiology,Life Sciences
https://openalex.org/T10768,Electric Vehicles and Infrastructure,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T11246,Sports injuries and prevention,Orthopedics and Sports Medicine,Medicine,Health Sciences
https://openalex.org/T11692,Noise Effects and Management,Speech and Hearing,Health Professions,Health Sciences
https://openalex.org/T11855,Gastrointestinal disorders and treatments,Surgery,Medicine,Health Sciences
https://openalex.org/T10570,Drug Transport and Resistance Mechanisms,Oncology,Medicine,Health Sciences
https://openalex.org/T12432,Arctic and Russian Policy Studies,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T11147,Misinformation and Its Impacts,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T10577,Hydrology and Sediment Transport Processes,Ecology,Environmental Science,Physical Sciences
https://openalex.org/T11578,Plant Pathogenic Bacteria Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T10979,Breastfeeding Practices and Influences,Epidemiology,Medicine,Health Sciences
https://openalex.org/T11221,Bone health and treatments,Oncology,Medicine,Health Sciences
https://openalex.org/T11138,Tribology and Lubrication Engineering,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T10734,Information and Cyber Security,Information Systems,Computer Science,Physical Sciences
https://openalex.org/T12286,Erythrocyte Function and Pathophysiology,Physiology,Medicine,Health Sciences
https://openalex.org/T10414,Cannabis and Cannabinoid Research,Pharmacology,Medicine,Health Sciences
https://openalex.org/T11122,Online Learning and Analytics,Computer Science Applications,Computer Science,Physical Sciences
https://openalex.org/T11549,Synthetic Organic Chemistry Methods,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T11658,Esophageal and GI Pathology,Surgery,Medicine,Health Sciences
https://openalex.org/T13831,Archaeological and Geological Studies,Archeology,Arts and Humanities,Social Sciences
https://openalex.org/T10981,Cytomegalovirus and herpesvirus research,Epidemiology,Medicine,Health Sciences
https://openalex.org/T10261,Genetic Associations and Epidemiology,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T10662,Ultrasonics and Acoustic Wave Propagation,Mechanics of Materials,Engineering,Physical Sciences
https://openalex.org/T14101,Financial Crisis of the 21st Century,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T10657,Topological Materials and Phenomena,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
https://openalex.org/T10222,Genomics and Chromatin Dynamics,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T10923,Force Microscopy Techniques and Applications,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
https://openalex.org/T14330,Library Science and Information Systems,Information Systems,Computer Science,Physical Sciences
https://openalex.org/T14166,European Monetary and Fiscal Policies,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T10598,Cardiac pacing and defibrillation studies,Cardiology and Cardiovascular Medicine,Medicine,Health Sciences
https://openalex.org/T10670,Aluminum Alloy Microstructure Properties,Aerospace Engineering,Engineering,Physical Sciences
https://openalex.org/T10441,Muscle Physiology and Disorders,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T10902,Complementary and Alternative Medicine Studies,Complementary and alternative medicine,Medicine,Health Sciences
https://openalex.org/T10208,Labor market dynamics and wage inequality,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T10433,Carcinogens and Genotoxicity Assessment,Cancer Research,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T12132,Hymenoptera taxonomy and phylogeny,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T10027,"Diabetes, Cardiovascular Risks, and Lipoproteins","Endocrinology, Diabetes and Metabolism",Medicine,Health Sciences
https://openalex.org/T14257,Advanced Measurement and Detection Methods,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T12647,Traditional Chinese Medicine Studies,Complementary and alternative medicine,Medicine,Health Sciences
https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T14018,Agriculture and Biological Studies,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T10536,Endodontics and Root Canal Treatments,Oral Surgery,Dentistry,Health Sciences
https://openalex.org/T11674,Sports Analytics and Performance,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T12630,African Botany and Ecology Studies,Forestry,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T13113,Engineering Technology and Methodologies,Industrial and Manufacturing Engineering,Engineering,Physical Sciences
https://openalex.org/T10507,Biodiesel Production and Applications,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T11971,"World Wars: History, Literature, and Impact",Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T10104,Nanofluid Flow and Heat Transfer,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T11395,Radiopharmaceutical Chemistry and Applications,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences
https://openalex.org/T12206,Vibration and Dynamic Analysis,Control and Systems Engineering,Engineering,Physical Sciences
https://openalex.org/T14061,Educational Practices and Policies,Education,Social Sciences,Social Sciences
https://openalex.org/T12203,Mobile Agent-Based Network Management,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/T11640,Linguistic Variation and Morphology,Linguistics and Language,Social Sciences,Social Sciences
https://openalex.org/T13494,Military History and Strategy,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T10148,Advanced MIMO Systems Optimization,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T14378,Entomological Studies and Ecology,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T12616,Religious Education and Schools,Education,Social Sciences,Social Sciences
https://openalex.org/T10904,Embedded Systems Design Techniques,Hardware and Architecture,Computer Science,Physical Sciences
https://openalex.org/T10316,Sleep and related disorders,Experimental and Cognitive Psychology,Psychology,Social Sciences
https://openalex.org/T11433,Emotional Intelligence and Performance,Social Psychology,Psychology,Social Sciences
https://openalex.org/T10449,Renal cell carcinoma treatment,Pulmonary and Respiratory Medicine,Medicine,Health Sciences
https://openalex.org/T11195,Simulation Techniques and Applications,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/T12770,Amino Acid Enzymes and Metabolism,Biochemistry,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T10335,Colorectal Cancer Surgical Treatments,Oncology,Medicine,Health Sciences
https://openalex.org/T10700,Metal Forming Simulation Techniques,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T13269,Orthoptera Research and Taxonomy,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T12743,Spanish Culture and Identity,Philosophy,Arts and Humanities,Social Sciences
https://openalex.org/T14462,Educational Methods and Impacts,Education,Social Sciences,Social Sciences
https://openalex.org/T14090,Health and Conflict Studies,General Health Professions,Health Professions,Health Sciences
https://openalex.org/T13133,Architecture and Art History Studies,Visual Arts and Performing Arts,Arts and Humanities,Social Sciences
https://openalex.org/T10520,Mycotoxins in Agriculture and Food,Plant Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T10426,Child Abuse and Trauma,Clinical Psychology,Psychology,Social Sciences
https://openalex.org/T13236,Geotechnical and construction materials studies,Civil and Structural Engineering,Engineering,Physical Sciences
https://openalex.org/T11065,Insect Pest Control Strategies,Plant Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T13270,QR Code Applications and Technologies,Information Systems,Computer Science,Physical Sciences
https://openalex.org/T11350,Sex work and related issues,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T11070,Soviet and Russian History,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T10142,Formal Methods in Verification,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/T13745,Media and Digital Communication,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/T12754,Plant Growth and Agriculture Techniques,Soil Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T10877,Allergic Rhinitis and Sensitization,Immunology and Allergy,Medicine,Health Sciences
https://openalex.org/T11467,Trauma and Emergency Care Studies,Emergency Medicine,Medicine,Health Sciences
https://openalex.org/T11660,Blood groups and transfusion,Hematology,Medicine,Health Sciences
https://openalex.org/T11244,Climate Change and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences
https://openalex.org/T10281,Advanced Battery Materials and Technologies,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T10229,Geometric Analysis and Curvature Flows,Applied Mathematics,Mathematics,Physical Sciences
https://openalex.org/T12667,Economic and Technological Developments in Russia,Development,Social Sciences,Social Sciences
